lat       lon
42.75276  -87.52735
42.75276  -87.51118
42.75276  -87.49501
42.75276  -87.47884
42.75276  -87.46267
42.75276  -87.4465
42.75276  -87.43033
42.75276  -87.41416
42.75276  -87.39799
42.75276  -87.38182
42.75276  -87.36565
42.75276  -87.34948
42.75276  -87.33332
42.75276  -87.31715
42.75276  -87.30098
42.75276  -87.28481
42.75276  -87.26864
42.75276  -87.25247
42.75276  -87.2363
42.75276  -87.22013
42.75276  -87.20396
42.75276  -87.18779
42.75276  -87.17162
42.75276  -87.15545
42.75276  -87.13928
42.75276  -87.12311
42.75276  -87.10694
42.75276  -87.09077
42.75276  -87.0746
42.75276  -87.05843
42.75276  -87.04226
42.75276  -87.02609
42.75276  -87.00992
42.75276  -86.99375
42.75276  -86.97758
42.75276  -86.96141
42.75276  -86.94524
42.75276  -86.92907
42.75276  -86.9129
42.75276  -86.89673
42.75276  -86.88056
42.75276  -86.86439
42.75276  -86.84822
42.75276  -86.83205
42.75276  -86.81588
42.75276  -86.79972
42.75276  -86.78355
42.75276  -86.76738
42.75276  -86.75121
42.75276  -86.73504
42.75276  -86.71887
42.75276  -86.7027
42.75276  -86.68653
42.75276  -86.67036
42.75276  -86.65419
42.75276  -86.63802
42.75276  -86.62185
42.75276  -86.60568
42.75276  -86.58951
42.75276  -86.57334
42.75276  -86.55717
42.75276  -86.541
42.75276  -86.52483
42.75276  -86.50866
42.75276  -86.49249
42.75276  -86.47632
42.75276  -86.46015
42.75276  -86.44398
42.75276  -86.42781
42.75276  -86.41164
42.75276  -86.39547
42.75276  -86.3793
42.75276  -86.36313
42.75276  -86.34696
42.75276  -86.33079
42.75276  -86.31462
42.75276  -86.29845
42.75276  -86.28228
42.75276  -86.26612
42.75276  -86.24995
42.75276  -86.23378
42.75276  -80.23482
42.75276  -80.21865
42.75276  -80.20248
42.75276  -80.18631
42.75276  -80.17014
42.75276  -80.15397
42.75276  -80.1378
42.75276  -80.12163
42.75276  -80.10546
42.75276  -80.08929
42.75276  -80.07312
42.75276  -80.05695
42.75276  -80.04078
42.75276  -80.02461
42.75276  -80.00844
42.75276  -79.99227
42.75276  -79.9761
42.75276  -79.95993
42.75276  -79.94376
42.75276  -79.92759
42.75276  -79.91142
42.75276  -79.89525
42.75276  -79.87908
42.75276  -79.86292
42.75276  -79.84675
42.75276  -79.83058
42.75276  -79.81441
42.75276  -79.79824
42.75276  -79.78207
42.75276  -79.7659
42.75276  -79.74973
42.75276  -79.73356
42.75276  -79.71739
42.75276  -79.70122
42.75276  -79.68505
42.75276  -79.66888
42.75276  -79.65271
42.75276  -79.63654
42.75276  -79.62037
42.75276  -79.6042
42.75276  -79.58803
42.75276  -79.57186
42.75276  -79.55569
42.75276  -79.53952
42.75276  -79.52335
42.75276  -79.50718
42.75276  -79.49101
42.75276  -79.47484
42.75276  -79.45867
42.75276  -79.4425
42.75276  -79.42633
42.75276  -79.41016
42.75276  -79.39399
42.75276  -79.37782
42.75276  -79.36165
42.75276  -79.34548
42.75276  -79.32932
42.75276  -79.31315
42.75276  -79.29698
42.75276  -79.28081
42.75276  -79.26464
42.75276  -79.24847
42.75276  -79.2323
42.75276  -79.21613
42.75276  -79.19996
42.75276  -79.18379
42.75276  -79.16762
42.75276  -79.15145
42.75276  -79.13528
42.75276  -79.11911
42.75276  -79.10294
42.75276  -79.08677
42.75276  -79.0706
42.75276  -79.05443
42.75276  -79.03826
42.75276  -79.02209
42.75276  -79.00592
42.75276  -78.98975
42.75276  -78.97358
42.75276  -78.95741
42.75276  -78.94124
42.76467  -87.75373
42.76467  -87.73756
42.76467  -87.72139
42.76467  -87.70522
42.76467  -87.68905
42.76467  -87.67288
42.76467  -87.65671
42.76467  -87.64054
42.76467  -87.62437
42.76467  -87.6082
42.76467  -87.59203
42.76467  -87.57586
42.76467  -87.55969
42.76467  -87.54352
42.76467  -87.52735
42.76467  -87.51118
42.76467  -87.49501
42.76467  -87.47884
42.76467  -87.46267
42.76467  -87.4465
42.76467  -87.43033
42.76467  -87.41416
42.76467  -87.39799
42.76467  -87.38182
42.76467  -87.36565
42.76467  -87.34948
42.76467  -87.33332
42.76467  -87.31715
42.76467  -87.30098
42.76467  -87.28481
42.76467  -87.26864
42.76467  -87.25247
42.76467  -87.2363
42.76467  -87.22013
42.76467  -87.20396
42.76467  -87.18779
42.76467  -87.17162
42.76467  -87.15545
42.76467  -87.13928
42.76467  -87.12311
42.76467  -87.10694
42.76467  -87.09077
42.76467  -87.0746
42.76467  -87.05843
42.76467  -87.04226
42.76467  -87.02609
42.76467  -87.00992
42.76467  -86.99375
42.76467  -86.97758
42.76467  -86.96141
42.76467  -86.94524
42.76467  -86.92907
42.76467  -86.9129
42.76467  -86.89673
42.76467  -86.88056
42.76467  -86.86439
42.76467  -86.84822
42.76467  -86.83205
42.76467  -86.81588
42.76467  -86.79972
42.76467  -86.78355
42.76467  -86.76738
42.76467  -86.75121
42.76467  -86.73504
42.76467  -86.71887
42.76467  -86.7027
42.76467  -86.68653
42.76467  -86.67036
42.76467  -86.65419
42.76467  -86.63802
42.76467  -86.62185
42.76467  -86.60568
42.76467  -86.58951
42.76467  -86.57334
42.76467  -86.55717
42.76467  -86.541
42.76467  -86.52483
42.76467  -86.50866
42.76467  -86.49249
42.76467  -86.47632
42.76467  -86.46015
42.76467  -86.44398
42.76467  -86.42781
42.76467  -86.41164
42.76467  -86.39547
42.76467  -86.3793
42.76467  -86.36313
42.76467  -86.34696
42.76467  -86.33079
42.76467  -86.31462
42.76467  -86.29845
42.76467  -86.28228
42.76467  -86.26612
42.76467  -86.24995
42.76467  -86.23378
42.76467  -80.20248
42.76467  -80.18631
42.76467  -80.17014
42.76467  -80.15397
42.76467  -80.1378
42.76467  -80.12163
42.76467  -80.10546
42.76467  -80.08929
42.76467  -80.07312
42.76467  -80.05695
42.76467  -80.04078
42.76467  -80.02461
42.76467  -80.00844
42.76467  -79.99227
42.76467  -79.9761
42.76467  -79.95993
42.76467  -79.94376
42.76467  -79.92759
42.76467  -79.91142
42.76467  -79.89525
42.76467  -79.87908
42.76467  -79.86292
42.76467  -79.84675
42.76467  -79.83058
42.76467  -79.81441
42.76467  -79.79824
42.76467  -79.78207
42.76467  -79.7659
42.76467  -79.74973
42.76467  -79.73356
42.76467  -79.71739
42.76467  -79.70122
42.76467  -79.68505
42.76467  -79.66888
42.76467  -79.65271
42.76467  -79.63654
42.76467  -79.62037
42.76467  -79.6042
42.76467  -79.58803
42.76467  -79.57186
42.76467  -79.55569
42.76467  -79.53952
42.76467  -79.52335
42.76467  -79.50718
42.76467  -79.49101
42.76467  -79.47484
42.76467  -79.45867
42.76467  -79.4425
42.76467  -79.42633
42.76467  -79.41016
42.76467  -79.39399
42.76467  -79.37782
42.76467  -79.36165
42.76467  -79.34548
42.76467  -79.32932
42.76467  -79.31315
42.76467  -79.29698
42.76467  -79.28081
42.76467  -79.26464
42.76467  -79.24847
42.76467  -79.2323
42.76467  -79.21613
42.76467  -79.19996
42.76467  -79.18379
42.76467  -79.16762
42.76467  -79.15145
42.76467  -79.13528
42.76467  -79.11911
42.76467  -79.10294
42.76467  -79.08677
42.76467  -79.0706
42.76467  -79.05443
42.76467  -79.03826
42.76467  -79.02209
42.76467  -79.00592
42.76467  -78.98975
42.76467  -78.97358
42.76467  -78.95741
42.76467  -78.94124
42.76467  -78.92507
42.77658  -87.75373
42.77658  -87.73756
42.77658  -87.72139
42.77658  -87.70522
42.77658  -87.68905
42.77658  -87.67288
42.77658  -87.65671
42.77658  -87.64054
42.77658  -87.62437
42.77658  -87.6082
42.77658  -87.59203
42.77658  -87.57586
42.77658  -87.55969
42.77658  -87.54352
42.77658  -87.52735
42.77658  -87.51118
42.77658  -87.49501
42.77658  -87.47884
42.77658  -87.46267
42.77658  -87.4465
42.77658  -87.43033
42.77658  -87.41416
42.77658  -87.39799
42.77658  -87.38182
42.77658  -87.36565
42.77658  -87.34948
42.77658  -87.33332
42.77658  -87.31715
42.77658  -87.30098
42.77658  -87.28481
42.77658  -87.26864
42.77658  -87.25247
42.77658  -87.2363
42.77658  -87.22013
42.77658  -87.20396
42.77658  -87.18779
42.77658  -87.17162
42.77658  -87.15545
42.77658  -87.13928
42.77658  -87.12311
42.77658  -87.10694
42.77658  -87.09077
42.77658  -87.0746
42.77658  -87.05843
42.77658  -87.04226
42.77658  -87.02609
42.77658  -87.00992
42.77658  -86.99375
42.77658  -86.97758
42.77658  -86.96141
42.77658  -86.94524
42.77658  -86.92907
42.77658  -86.9129
42.77658  -86.89673
42.77658  -86.88056
42.77658  -86.86439
42.77658  -86.84822
42.77658  -86.83205
42.77658  -86.81588
42.77658  -86.79972
42.77658  -86.78355
42.77658  -86.76738
42.77658  -86.75121
42.77658  -86.73504
42.77658  -86.71887
42.77658  -86.7027
42.77658  -86.68653
42.77658  -86.67036
42.77658  -86.65419
42.77658  -86.63802
42.77658  -86.62185
42.77658  -86.60568
42.77658  -86.58951
42.77658  -86.57334
42.77658  -86.55717
42.77658  -86.541
42.77658  -86.52483
42.77658  -86.50866
42.77658  -86.49249
42.77658  -86.47632
42.77658  -86.46015
42.77658  -86.44398
42.77658  -86.42781
42.77658  -86.41164
42.77658  -86.39547
42.77658  -86.3793
42.77658  -86.36313
42.77658  -86.34696
42.77658  -86.33079
42.77658  -86.31462
42.77658  -86.29845
42.77658  -86.28228
42.77658  -86.26612
42.77658  -86.24995
42.77658  -86.23378
42.77658  -80.1378
42.77658  -80.12163
42.77658  -80.10546
42.77658  -80.08929
42.77658  -80.07312
42.77658  -80.05695
42.77658  -80.04078
42.77658  -80.02461
42.77658  -80.00844
42.77658  -79.99227
42.77658  -79.9761
42.77658  -79.95993
42.77658  -79.94376
42.77658  -79.92759
42.77658  -79.91142
42.77658  -79.89525
42.77658  -79.87908
42.77658  -79.86292
42.77658  -79.84675
42.77658  -79.83058
42.77658  -79.81441
42.77658  -79.79824
42.77658  -79.78207
42.77658  -79.7659
42.77658  -79.74973
42.77658  -79.73356
42.77658  -79.71739
42.77658  -79.70122
42.77658  -79.68505
42.77658  -79.66888
42.77658  -79.65271
42.77658  -79.63654
42.77658  -79.62037
42.77658  -79.6042
42.77658  -79.58803
42.77658  -79.57186
42.77658  -79.55569
42.77658  -79.53952
42.77658  -79.52335
42.77658  -79.50718
42.77658  -79.49101
42.77658  -79.47484
42.77658  -79.45867
42.77658  -79.4425
42.77658  -79.42633
42.77658  -79.41016
42.77658  -79.39399
42.77658  -79.37782
42.77658  -79.36165
42.77658  -79.34548
42.77658  -79.32932
42.77658  -79.31315
42.77658  -79.29698
42.77658  -79.28081
42.77658  -79.26464
42.77658  -79.24847
42.77658  -79.2323
42.77658  -79.21613
42.77658  -79.19996
42.77658  -79.18379
42.77658  -79.16762
42.77658  -79.15145
42.77658  -79.13528
42.77658  -79.11911
42.77658  -79.10294
42.77658  -79.08677
42.77658  -79.0706
42.77658  -79.05443
42.77658  -79.03826
42.77658  -79.02209
42.77658  -79.00592
42.77658  -78.98975
42.77658  -78.97358
42.77658  -78.95741
42.77658  -78.94124
42.77658  -78.92507
42.77658  -78.9089
42.77658  -78.89273
42.78849  -87.7699
42.78849  -87.75373
42.78849  -87.73756
42.78849  -87.72139
42.78849  -87.70522
42.78849  -87.68905
42.78849  -87.67288
42.78849  -87.65671
42.78849  -87.64054
42.78849  -87.62437
42.78849  -87.6082
42.78849  -87.59203
42.78849  -87.57586
42.78849  -87.55969
42.78849  -87.54352
42.78849  -87.52735
42.78849  -87.51118
42.78849  -87.49501
42.78849  -87.47884
42.78849  -87.46267
42.78849  -87.4465
42.78849  -87.43033
42.78849  -87.41416
42.78849  -87.39799
42.78849  -87.38182
42.78849  -87.36565
42.78849  -87.34948
42.78849  -87.33332
42.78849  -87.31715
42.78849  -87.30098
42.78849  -87.28481
42.78849  -87.26864
42.78849  -87.25247
42.78849  -87.2363
42.78849  -87.22013
42.78849  -87.20396
42.78849  -87.18779
42.78849  -87.17162
42.78849  -87.15545
42.78849  -87.13928
42.78849  -87.12311
42.78849  -87.10694
42.78849  -87.09077
42.78849  -87.0746
42.78849  -87.05843
42.78849  -87.04226
42.78849  -87.02609
42.78849  -87.00992
42.78849  -86.99375
42.78849  -86.97758
42.78849  -86.96141
42.78849  -86.94524
42.78849  -86.92907
42.78849  -86.9129
42.78849  -86.89673
42.78849  -86.88056
42.78849  -86.86439
42.78849  -86.84822
42.78849  -86.83205
42.78849  -86.81588
42.78849  -86.79972
42.78849  -86.78355
42.78849  -86.76738
42.78849  -86.75121
42.78849  -86.73504
42.78849  -86.71887
42.78849  -86.7027
42.78849  -86.68653
42.78849  -86.67036
42.78849  -86.65419
42.78849  -86.63802
42.78849  -86.62185
42.78849  -86.60568
42.78849  -86.58951
42.78849  -86.57334
42.78849  -86.55717
42.78849  -86.541
42.78849  -86.52483
42.78849  -86.50866
42.78849  -86.49249
42.78849  -86.47632
42.78849  -86.46015
42.78849  -86.44398
42.78849  -86.42781
42.78849  -86.41164
42.78849  -86.39547
42.78849  -86.3793
42.78849  -86.36313
42.78849  -86.34696
42.78849  -86.33079
42.78849  -86.31462
42.78849  -86.29845
42.78849  -86.28228
42.78849  -86.26612
42.78849  -86.24995
42.78849  -86.23378
42.78849  -80.04078
42.78849  -80.02461
42.78849  -80.00844
42.78849  -79.99227
42.78849  -79.9761
42.78849  -79.95993
42.78849  -79.94376
42.78849  -79.92759
42.78849  -79.91142
42.78849  -79.89525
42.78849  -79.87908
42.78849  -79.86292
42.78849  -79.84675
42.78849  -79.83058
42.78849  -79.81441
42.78849  -79.79824
42.78849  -79.78207
42.78849  -79.7659
42.78849  -79.74973
42.78849  -79.73356
42.78849  -79.71739
42.78849  -79.70122
42.78849  -79.68505
42.78849  -79.66888
42.78849  -79.65271
42.78849  -79.63654
42.78849  -79.62037
42.78849  -79.6042
42.78849  -79.58803
42.78849  -79.57186
42.78849  -79.55569
42.78849  -79.53952
42.78849  -79.52335
42.78849  -79.50718
42.78849  -79.49101
42.78849  -79.47484
42.78849  -79.45867
42.78849  -79.4425
42.78849  -79.42633
42.78849  -79.41016
42.78849  -79.39399
42.78849  -79.37782
42.78849  -79.36165
42.78849  -79.34548
42.78849  -79.32932
42.78849  -79.31315
42.78849  -79.29698
42.78849  -79.28081
42.78849  -79.26464
42.78849  -79.24847
42.78849  -79.2323
42.78849  -79.21613
42.78849  -79.19996
42.78849  -79.18379
42.78849  -79.16762
42.78849  -79.15145
42.78849  -79.13528
42.78849  -79.11911
42.78849  -79.10294
42.78849  -79.08677
42.78849  -79.0706
42.78849  -79.05443
42.78849  -79.03826
42.78849  -79.02209
42.78849  -79.00592
42.78849  -78.98975
42.78849  -78.97358
42.78849  -78.95741
42.78849  -78.94124
42.78849  -78.92507
42.78849  -78.9089
42.78849  -78.89273
42.80039  -87.7699
42.80039  -87.75373
42.80039  -87.73756
42.80039  -87.72139
42.80039  -87.70522
42.80039  -87.68905
42.80039  -87.67288
42.80039  -87.65671
42.80039  -87.64054
42.80039  -87.62437
42.80039  -87.6082
42.80039  -87.59203
42.80039  -87.57586
42.80039  -87.55969
42.80039  -87.54352
42.80039  -87.52735
42.80039  -87.51118
42.80039  -87.49501
42.80039  -87.47884
42.80039  -87.46267
42.80039  -87.4465
42.80039  -87.43033
42.80039  -87.41416
42.80039  -87.39799
42.80039  -87.38182
42.80039  -87.36565
42.80039  -87.34948
42.80039  -87.33332
42.80039  -87.31715
42.80039  -87.30098
42.80039  -87.28481
42.80039  -87.26864
42.80039  -87.25247
42.80039  -87.2363
42.80039  -87.22013
42.80039  -87.20396
42.80039  -87.18779
42.80039  -87.17162
42.80039  -87.15545
42.80039  -87.13928
42.80039  -87.12311
42.80039  -87.10694
42.80039  -87.09077
42.80039  -87.0746
42.80039  -87.05843
42.80039  -87.04226
42.80039  -87.02609
42.80039  -87.00992
42.80039  -86.99375
42.80039  -86.97758
42.80039  -86.96141
42.80039  -86.94524
42.80039  -86.92907
42.80039  -86.9129
42.80039  -86.89673
42.80039  -86.88056
42.80039  -86.86439
42.80039  -86.84822
42.80039  -86.83205
42.80039  -86.81588
42.80039  -86.79972
42.80039  -86.78355
42.80039  -86.76738
42.80039  -86.75121
42.80039  -86.73504
42.80039  -86.71887
42.80039  -86.7027
42.80039  -86.68653
42.80039  -86.67036
42.80039  -86.65419
42.80039  -86.63802
42.80039  -86.62185
42.80039  -86.60568
42.80039  -86.58951
42.80039  -86.57334
42.80039  -86.55717
42.80039  -86.541
42.80039  -86.52483
42.80039  -86.50866
42.80039  -86.49249
42.80039  -86.47632
42.80039  -86.46015
42.80039  -86.44398
42.80039  -86.42781
42.80039  -86.41164
42.80039  -86.39547
42.80039  -86.3793
42.80039  -86.36313
42.80039  -86.34696
42.80039  -86.33079
42.80039  -86.31462
42.80039  -86.29845
42.80039  -86.28228
42.80039  -86.26612
42.80039  -86.24995
42.80039  -86.23378
42.80039  -79.91142
42.80039  -79.89525
42.80039  -79.87908
42.80039  -79.86292
42.80039  -79.84675
42.80039  -79.83058
42.80039  -79.81441
42.80039  -79.79824
42.80039  -79.78207
42.80039  -79.7659
42.80039  -79.74973
42.80039  -79.73356
42.80039  -79.71739
42.80039  -79.70122
42.80039  -79.68505
42.80039  -79.66888
42.80039  -79.65271
42.80039  -79.63654
42.80039  -79.62037
42.80039  -79.6042
42.80039  -79.58803
42.80039  -79.57186
42.80039  -79.55569
42.80039  -79.53952
42.80039  -79.52335
42.80039  -79.50718
42.80039  -79.49101
42.80039  -79.47484
42.80039  -79.45867
42.80039  -79.4425
42.80039  -79.42633
42.80039  -79.41016
42.80039  -79.39399
42.80039  -79.37782
42.80039  -79.36165
42.80039  -79.34548
42.80039  -79.32932
42.80039  -79.31315
42.80039  -79.29698
42.80039  -79.28081
42.80039  -79.26464
42.80039  -79.24847
42.80039  -79.2323
42.80039  -79.21613
42.80039  -79.19996
42.80039  -79.18379
42.80039  -79.16762
42.80039  -79.15145
42.80039  -79.13528
42.80039  -79.11911
42.80039  -79.10294
42.80039  -79.08677
42.80039  -79.0706
42.80039  -79.05443
42.80039  -79.03826
42.80039  -79.02209
42.80039  -79.00592
42.80039  -78.98975
42.80039  -78.97358
42.80039  -78.95741
42.80039  -78.94124
42.80039  -78.92507
42.80039  -78.9089
42.80039  -78.89273
42.8123   -87.78607
42.8123   -87.7699
42.8123   -87.75373
42.8123   -87.73756
42.8123   -87.72139
42.8123   -87.70522
42.8123   -87.68905
42.8123   -87.67288
42.8123   -87.65671
42.8123   -87.64054
42.8123   -87.62437
42.8123   -87.6082
42.8123   -87.59203
42.8123   -87.57586
42.8123   -87.55969
42.8123   -87.54352
42.8123   -87.52735
42.8123   -87.51118
42.8123   -87.49501
42.8123   -87.47884
42.8123   -87.46267
42.8123   -87.4465
42.8123   -87.43033
42.8123   -87.41416
42.8123   -87.39799
42.8123   -87.38182
42.8123   -87.36565
42.8123   -87.34948
42.8123   -87.33332
42.8123   -87.31715
42.8123   -87.30098
42.8123   -87.28481
42.8123   -87.26864
42.8123   -87.25247
42.8123   -87.2363
42.8123   -87.22013
42.8123   -87.20396
42.8123   -87.18779
42.8123   -87.17162
42.8123   -87.15545
42.8123   -87.13928
42.8123   -87.12311
42.8123   -87.10694
42.8123   -87.09077
42.8123   -87.0746
42.8123   -87.05843
42.8123   -87.04226
42.8123   -87.02609
42.8123   -87.00992
42.8123   -86.99375
42.8123   -86.97758
42.8123   -86.96141
42.8123   -86.94524
42.8123   -86.92907
42.8123   -86.9129
42.8123   -86.89673
42.8123   -86.88056
42.8123   -86.86439
42.8123   -86.84822
42.8123   -86.83205
42.8123   -86.81588
42.8123   -86.79972
42.8123   -86.78355
42.8123   -86.76738
42.8123   -86.75121
42.8123   -86.73504
42.8123   -86.71887
42.8123   -86.7027
42.8123   -86.68653
42.8123   -86.67036
42.8123   -86.65419
42.8123   -86.63802
42.8123   -86.62185
42.8123   -86.60568
42.8123   -86.58951
42.8123   -86.57334
42.8123   -86.55717
42.8123   -86.541
42.8123   -86.52483
42.8123   -86.50866
42.8123   -86.49249
42.8123   -86.47632
42.8123   -86.46015
42.8123   -86.44398
42.8123   -86.42781
42.8123   -86.41164
42.8123   -86.39547
42.8123   -86.3793
42.8123   -86.36313
42.8123   -86.34696
42.8123   -86.33079
42.8123   -86.31462
42.8123   -86.29845
42.8123   -86.28228
42.8123   -86.26612
42.8123   -86.24995
42.8123   -86.23378
42.8123   -79.79824
42.8123   -79.78207
42.8123   -79.7659
42.8123   -79.74973
42.8123   -79.73356
42.8123   -79.71739
42.8123   -79.70122
42.8123   -79.68505
42.8123   -79.66888
42.8123   -79.65271
42.8123   -79.63654
42.8123   -79.62037
42.8123   -79.6042
42.8123   -79.58803
42.8123   -79.57186
42.8123   -79.55569
42.8123   -79.53952
42.8123   -79.52335
42.8123   -79.50718
42.8123   -79.49101
42.8123   -79.47484
42.8123   -79.45867
42.8123   -79.4425
42.8123   -79.42633
42.8123   -79.41016
42.8123   -79.39399
42.8123   -79.37782
42.8123   -79.36165
42.8123   -79.34548
42.8123   -79.32932
42.8123   -79.31315
42.8123   -79.29698
42.8123   -79.28081
42.8123   -79.26464
42.8123   -79.24847
42.8123   -79.2323
42.8123   -79.21613
42.8123   -79.19996
42.8123   -79.18379
42.8123   -79.16762
42.8123   -79.15145
42.8123   -79.13528
42.8123   -79.11911
42.8123   -79.10294
42.8123   -79.08677
42.8123   -79.0706
42.8123   -79.05443
42.8123   -79.03826
42.8123   -79.02209
42.8123   -79.00592
42.8123   -78.98975
42.8123   -78.97358
42.8123   -78.95741
42.8123   -78.94124
42.8123   -78.92507
42.8123   -78.9089
42.8123   -78.89273
42.8123   -78.87656
42.8242   -87.80224
42.8242   -87.78607
42.8242   -87.7699
42.8242   -87.75373
42.8242   -87.73756
42.8242   -87.72139
42.8242   -87.70522
42.8242   -87.68905
42.8242   -87.67288
42.8242   -87.65671
42.8242   -87.64054
42.8242   -87.62437
42.8242   -87.6082
42.8242   -87.59203
42.8242   -87.57586
42.8242   -87.55969
42.8242   -87.54352
42.8242   -87.52735
42.8242   -87.51118
42.8242   -87.49501
42.8242   -87.47884
42.8242   -87.46267
42.8242   -87.4465
42.8242   -87.43033
42.8242   -87.41416
42.8242   -87.39799
42.8242   -87.38182
42.8242   -87.36565
42.8242   -87.34948
42.8242   -87.33332
42.8242   -87.31715
42.8242   -87.30098
42.8242   -87.28481
42.8242   -87.26864
42.8242   -87.25247
42.8242   -87.2363
42.8242   -87.22013
42.8242   -87.20396
42.8242   -87.18779
42.8242   -87.17162
42.8242   -87.15545
42.8242   -87.13928
42.8242   -87.12311
42.8242   -87.10694
42.8242   -87.09077
42.8242   -87.0746
42.8242   -87.05843
42.8242   -87.04226
42.8242   -87.02609
42.8242   -87.00992
42.8242   -86.99375
42.8242   -86.97758
42.8242   -86.96141
42.8242   -86.94524
42.8242   -86.92907
42.8242   -86.9129
42.8242   -86.89673
42.8242   -86.88056
42.8242   -86.86439
42.8242   -86.84822
42.8242   -86.83205
42.8242   -86.81588
42.8242   -86.79972
42.8242   -86.78355
42.8242   -86.76738
42.8242   -86.75121
42.8242   -86.73504
42.8242   -86.71887
42.8242   -86.7027
42.8242   -86.68653
42.8242   -86.67036
42.8242   -86.65419
42.8242   -86.63802
42.8242   -86.62185
42.8242   -86.60568
42.8242   -86.58951
42.8242   -86.57334
42.8242   -86.55717
42.8242   -86.541
42.8242   -86.52483
42.8242   -86.50866
42.8242   -86.49249
42.8242   -86.47632
42.8242   -86.46015
42.8242   -86.44398
42.8242   -86.42781
42.8242   -86.41164
42.8242   -86.39547
42.8242   -86.3793
42.8242   -86.36313
42.8242   -86.34696
42.8242   -86.33079
42.8242   -86.31462
42.8242   -86.29845
42.8242   -86.28228
42.8242   -86.26612
42.8242   -86.24995
42.8242   -86.23378
42.8242   -79.7659
42.8242   -79.74973
42.8242   -79.73356
42.8242   -79.71739
42.8242   -79.70122
42.8242   -79.68505
42.8242   -79.66888
42.8242   -79.62037
42.8242   -79.6042
42.8242   -79.58803
42.8242   -79.57186
42.8242   -79.55569
42.8242   -79.53952
42.8242   -79.52335
42.8242   -79.50718
42.8242   -79.49101
42.8242   -79.47484
42.8242   -79.45867
42.8242   -79.4425
42.8242   -79.42633
42.8242   -79.41016
42.8242   -79.39399
42.8242   -79.37782
42.8242   -79.36165
42.8242   -79.34548
42.8242   -79.32932
42.8242   -79.31315
42.8242   -79.29698
42.8242   -79.28081
42.8242   -79.26464
42.8242   -79.24847
42.8242   -79.2323
42.8242   -79.21613
42.8242   -79.19996
42.8242   -79.18379
42.8242   -79.16762
42.8242   -79.15145
42.8242   -79.13528
42.8242   -79.11911
42.8242   -79.0706
42.8242   -79.05443
42.8242   -79.03826
42.8242   -79.02209
42.8242   -79.00592
42.8242   -78.98975
42.8242   -78.97358
42.8242   -78.95741
42.8242   -78.94124
42.8242   -78.92507
42.8242   -78.9089
42.8242   -78.89273
42.8242   -78.87656
42.8361   -87.80224
42.8361   -87.78607
42.8361   -87.7699
42.8361   -87.75373
42.8361   -87.73756
42.8361   -87.72139
42.8361   -87.70522
42.8361   -87.68905
42.8361   -87.67288
42.8361   -87.65671
42.8361   -87.64054
42.8361   -87.62437
42.8361   -87.6082
42.8361   -87.59203
42.8361   -87.57586
42.8361   -87.55969
42.8361   -87.54352
42.8361   -87.52735
42.8361   -87.51118
42.8361   -87.49501
42.8361   -87.47884
42.8361   -87.46267
42.8361   -87.4465
42.8361   -87.43033
42.8361   -87.41416
42.8361   -87.39799
42.8361   -87.38182
42.8361   -87.36565
42.8361   -87.34948
42.8361   -87.33332
42.8361   -87.31715
42.8361   -87.30098
42.8361   -87.28481
42.8361   -87.26864
42.8361   -87.25247
42.8361   -87.2363
42.8361   -87.22013
42.8361   -87.20396
42.8361   -87.18779
42.8361   -87.17162
42.8361   -87.15545
42.8361   -87.13928
42.8361   -87.12311
42.8361   -87.10694
42.8361   -87.09077
42.8361   -87.0746
42.8361   -87.05843
42.8361   -87.04226
42.8361   -87.02609
42.8361   -87.00992
42.8361   -86.99375
42.8361   -86.97758
42.8361   -86.96141
42.8361   -86.94524
42.8361   -86.92907
42.8361   -86.9129
42.8361   -86.89673
42.8361   -86.88056
42.8361   -86.86439
42.8361   -86.84822
42.8361   -86.83205
42.8361   -86.81588
42.8361   -86.79972
42.8361   -86.78355
42.8361   -86.76738
42.8361   -86.75121
42.8361   -86.73504
42.8361   -86.71887
42.8361   -86.7027
42.8361   -86.68653
42.8361   -86.67036
42.8361   -86.65419
42.8361   -86.63802
42.8361   -86.62185
42.8361   -86.60568
42.8361   -86.58951
42.8361   -86.57334
42.8361   -86.55717
42.8361   -86.541
42.8361   -86.52483
42.8361   -86.50866
42.8361   -86.49249
42.8361   -86.47632
42.8361   -86.46015
42.8361   -86.44398
42.8361   -86.42781
42.8361   -86.41164
42.8361   -86.39547
42.8361   -86.3793
42.8361   -86.36313
42.8361   -86.34696
42.8361   -86.33079
42.8361   -86.31462
42.8361   -86.29845
42.8361   -86.28228
42.8361   -86.26612
42.8361   -86.24995
42.8361   -86.23378
42.8361   -79.73356
42.8361   -79.71739
42.8361   -79.70122
42.8361   -79.58803
42.8361   -79.57186
42.8361   -79.55569
42.8361   -79.47484
42.8361   -79.45867
42.8361   -79.4425
42.8361   -79.42633
42.8361   -79.41016
42.8361   -79.39399
42.8361   -79.37782
42.8361   -79.36165
42.8361   -79.34548
42.8361   -79.32932
42.8361   -79.31315
42.8361   -79.29698
42.8361   -79.28081
42.8361   -79.26464
42.8361   -79.24847
42.8361   -79.2323
42.8361   -79.21613
42.8361   -79.19996
42.8361   -79.18379
42.8361   -79.16762
42.8361   -79.15145
42.8361   -79.0706
42.8361   -79.05443
42.8361   -79.03826
42.8361   -79.02209
